LOT,JUDGE,BLACK_RTD_TEMP_GLASS_START,BLACK_RTD_TEMP_GLASS_END,BLACK_RTD_TEMP_WALL_START,BLACK_RTD_TEMP_WALL_MAX,BLACK_RTD_PRES_START,BLACK_RTD_PRES_END,BLACK_RTD_TEMP_GLASS_OUT,BLACK_RTD_TEMP_HOOD_START,BLACK_RTD_TEMP_HOOD_MAX,AG_RTD_TEMP_GLASS_START,AG_RTD_TEMP_GLASS_END,AG_RTD_TEMP_WALL_START,AG_RTD_TEMP_WALL_MAX,AG_RTD_PRES_START,AG_RTD_PRES_END,AG_RTD_TEMP_GLASS_OUT,AG_RTD_TEMP_HOOD_START,AG_RTD_TEMP_HOOD_MAX,AG_EXPOSURE_TEMP_MASK,BUS_DEVELOP_TEMP_OVEN1,BUS_DEVELOP_TEMP_OVEN2,BUS_DEVELOP_TEMP_OVEN3,BUS_DEVELOP_TEMP_TANK1,BUS_DEVELOP_TEMP_TANK2,BUS_DEVELOP_TEMP_TANK3,BUS_DEVELOP_PRES2,BUS_DEVELOP_PRES3,BUS_FIRE_TEMP_KEEP_CH01,BUS_FIRE_TEMP_KEEP_CH02,BUS_FIRE_TEMP_KEEP_CH03,BUS_FIRE_TEMP_ANEAL_CH01,BUS_FIRE_TEMP_ANEAL_CH02,BUS_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_TEMP_KEEP_CH01,DIELEC_FIRE_TEMP_ANEAL_CH01,DIELEC_FIRE_TEMP_ANEAL_CH02,DIELEC_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_EXHAUST_HEAT1,DIELEC_FIRE_EXHAUST_HEAT2,DIELEC_FIRE_EXHAUST_HEAT3,DIELEC_FIRE_EXHAUST_HEAT4,DIELEC_FIRE_EXHAUST_HEAT5,DIELEC_FIRE_EXHAUST_HEAT6,DIELEC_FIRE_EXHAUST_HEAT7,PHOS_R_DRY_TEMP_GLASS_START,PHOS_R_DRY_TEMP_GLASS_END,PHOS_R_DRY_TEMP_WALL_START,PHOS_R_DRY_TEMP_WALL_MAX,PHOS_R_DRY_PRES_START,PHOS_R_DRY_PRES_END,PHOS_R_DRY_TEMP_GLASS_OUT,PHOS_R_DRY_TEMP_HOOD_START,PHOS_R_DRY_TEMP_HOOD_MAX,PHOS_G_DRY_TEMP_GLASS_START,PHOS_G_DRY_TEMP_GLASS_END,PHOS_G_DRY_TEMP_WALL_START,PHOS_G_DRY_TEMP_WALL_MAX,PHOS_G_DRY_PRES_START,PHOS_G_DRY_PRES_END,PHOS_G_DRY_TEMP_GLASS_OUT,PHOS_G_DRY_TEMP_HOOD_START,PHOS_G_DRY_TEMP_HOOD_MAX,PHOS_FIRE_TEMP_ANEAL_CH01,PHOS_FIRE_TEMP_ANEAL_CH02,PHOS_FIRE_TEMP_ANEAL_CH03,PHOS_FIRE_TEMP_ANEAL_CH04,PHOS_FIRE_EXHAUST_HEAT1,PHOS_FIRE_EXHAUST_HEAT2,PHOS_FIRE_EXHAUST_HEAT3,PHOS_FIRE_EXHAUST_HEAT4
163,0.15,44.00500000000001,105.665,89.03,114.93999999999998,192.73000000000002,167.79000000000002,59.39,93.7,96.37,45.834999999999994,138.3,77.66,101.435,341.96,392.4800000000001,43.114999999999995,94.125,94.47999999999999,23.50635,61.02605000000001,61.5943,62.486850000000004,23.339799999999997,30.851800000000004,34.1093,2.02915,2.0149,568.85,582.1,597.85,572.5,540.05,518.35,572.25,573.2,554.45,534.55,2089.1,2175.6,2759.7,3366.825,3577.65,3112.35,3099.6,46.67,135.71,106.755,166.43000000000004,86.115,73.22999999999999,27.25,134.45999999999998,153.87,46.615,139.52,108.93500000000002,188.04999999999995,55.65500000000001,31.085,33.77999999999999,81.76,82.80999999999999,443.65,420.2,392.1,371.25,3900.6,4037.05,4480.3,2545.75
164,0.1,44.12000000000001,107.81499999999998,88.79999999999998,114.66499999999996,205.74500000000003,169.985,59.01500000000001,93.575,96.19,45.495,138.25,77.9,101.67,358.8699999999999,379.02500000000003,44.45,93.125,93.37,23.541500000000003,60.77874999999999,61.392100000000006,61.630250000000004,23.374249999999996,30.937350000000002,34.36540000000001,2.0297,2.0239999999999996,568.95,582.35,598.65,573.4,540.35,518.25,571.0,573.05,554.0,534.3,2088.35,2164.15,2840.3,3413.9,3555.05,3155.45,3089.5,46.93,135.73499999999999,107.255,166.95999999999998,86.24000000000001,73.58000000000001,27.565000000000005,125.835,153.93499999999997,46.595,139.555,108.72,187.985,54.78000000000001,30.940000000000005,33.475,81.85999999999999,82.89999999999999,443.55,419.85,391.9,371.15,3849.225,4043.575,4472.55,2557.175
165,0.05,44.089999999999996,108.17,88.73,114.64500000000001,197.38499999999996,177.82999999999998,58.935,93.47,96.02499999999999,45.94500000000001,138.105,77.79499999999999,101.72,353.755,380.78999999999996,43.915000000000006,93.88,94.38000000000001,23.495150000000002,60.730749999999986,62.18169999999999,61.99000000000001,23.415300000000002,30.9185,34.275850000000005,2.02865,2.02445,569.35,582.65,598.9,572.7,540.3,518.05,571.45,573.45,553.3,533.45,2063.8,2195.3,2901.65,3422.125,3510.2,3152.3,3114.4,47.135,135.79,107.65499999999997,166.395,86.555,73.39000000000001,26.604999999999997,119.49000000000001,155.545,46.74,139.59,109.30499999999999,188.29000000000002,56.205,29.604999999999997,33.325,81.775,82.82,444.1,420.2,392.35,371.3,3880.45,4038.6,4482.55,2555.75
166,0.05,44.010000000000005,110.07500000000002,88.79499999999999,114.775,191.225,170.15,58.89,92.97999999999999,95.85999999999999,45.629999999999995,138.2,77.41499999999999,101.82500000000002,346.725,386.38500000000005,44.400000000000006,93.10999999999999,93.425,23.448449999999998,60.929150000000014,61.85060000000001,62.34400000000001,23.36475,30.9301,34.07379999999999,2.0284500000000003,2.0294,569.35,582.7,599.05,572.3,540.0,518.15,572.05,573.05,553.65,533.55,2065.3,2160.45,2861.6,3419.175,3576.5,3162.35,3099.95,47.235,135.81,108.15499999999997,166.66500000000002,86.93500000000002,73.28,27.18500000000001,136.825,154.37499999999997,46.989999999999995,139.395,107.98000000000002,187.435,55.750000000000014,30.209999999999997,32.75,81.34500000000001,82.465,443.45,419.8,392.05,370.8,3928.5,4025.85,4463.7,2540.9
167,0.1,44.06,107.17000000000003,88.975,114.56499999999998,198.23999999999998,168.55,58.75500000000001,93.185,95.89999999999999,45.275,138.2,77.905,101.97999999999999,350.105,386.43999999999994,44.01,93.1,93.72,23.544349999999998,61.04265,61.9784,61.77465000000001,23.36765,30.942050000000002,33.80159999999999,2.0271999999999997,2.0227500000000003,569.95,582.7,598.8,572.8,540.65,518.65,572.25,573.85,555.0,534.35,2089.7,2167.95,2764.2,3387.075,3618.0,3123.85,3097.6,47.205,135.79500000000002,107.225,166.6,85.705,73.43999999999998,27.29,133.125,154.51999999999998,46.8,139.72500000000002,108.52000000000001,188.045,54.86999999999999,29.034999999999997,33.175,82.12,83.15499999999999,443.55,420.0,392.1,371.4,3848.45,4037.95,4472.6,2547.35
168,0.05,43.91,107.10999999999999,88.72000000000001,114.72999999999999,199.155,169.495,58.90500000000001,93.43,96.11999999999999,45.58,138.0,77.64,101.73,328.865,391.4649999999999,44.675,93.23499999999999,93.67499999999998,23.5337,61.32899999999999,61.93849999999999,62.392849999999996,23.439800000000005,30.95179999999999,34.48049999999999,2.0289,2.031,570.5,583.5,600.05,572.55,539.45,517.75,571.95,573.5,554.2,534.1,2070.75,2178.45,2812.7,3393.4,3586.8,3166.35,3072.75,47.485,135.92000000000002,109.375,167.00000000000003,86.49500000000002,72.78,27.445000000000004,141.35,155.01499999999996,47.10999999999999,139.57999999999998,108.68499999999999,187.935,56.69500000000001,29.48,33.67,81.91,82.94500000000001,443.9,420.25,392.4,371.4,3976.0,4024.7,4467.15,2537.35
169,0.0,44.155,106.35,88.83500000000001,114.56500000000001,197.175,168.82500000000002,58.89000000000001,93.41499999999999,96.16,45.879999999999995,138.155,77.775,101.61,352.86,383.325,44.62999999999999,93.14,93.64,23.57505,60.93355000000001,61.77779999999999,62.09935,23.45355,31.04609999999999,34.81559999999998,2.0284,2.01655,569.85,582.8,599.3,572.0,540.45,518.15,571.25,573.55,553.55,533.55,2071.9,2185.95,2882.3,3443.65,3565.7,3148.4,3125.35,46.864999999999995,135.71499999999997,107.2,166.565,86.39500000000001,72.76,27.544999999999995,129.575,153.71200000000005,46.68,139.23999999999998,108.19499999999998,187.675,55.855,30.749999999999993,33.39999999999999,81.58500000000001,82.67999999999999,444.25,420.8,392.5,371.6,3915.1,4038.4,4481.85,2544.55
170,0.1,43.715,108.405,88.795,114.81000000000002,198.00499999999997,174.12499999999997,58.94499999999999,93.38,96.00999999999999,45.47,137.945,77.85500000000002,101.89999999999999,353.375,379.1450000000001,44.265,92.985,93.495,23.50335,61.08314999999999,62.06585000000001,62.32709999999999,23.37715,31.03445,34.17329999999999,2.0286999999999997,2.0414,569.55,582.45,598.6,573.25,540.4,518.4,571.65,573.45,554.15,534.05,2072.85,2156.3,2780.45,3357.65,3603.15,3119.5,3049.8,47.315,135.79,107.39500000000001,166.75,86.74000000000001,73.04499999999999,27.52,126.095,154.80499999999998,47.19,139.65499999999997,108.72500000000002,188.085,55.4,29.309999999999995,33.37,81.67999999999998,82.845,443.75,420.0,392.5,371.45,3780.4,4060.8,4456.15,2559.5
171,0.05,44.05,110.45000000000002,89.21000000000001,114.96999999999998,195.17499999999995,175.52500000000003,58.81499999999998,93.66999999999999,96.52000000000001,45.565,138.4,77.71000000000001,101.715,352.97499999999997,379.95500000000004,44.910000000000004,92.955,93.35999999999999,23.5486,61.34275,62.060649999999995,62.70270000000001,23.396499999999996,30.90455,34.20925000000001,2.0282999999999998,2.03455,570.4,584.0,599.55,573.05,540.1,517.15,571.25,573.4,554.05,534.1,2071.05,2172.85,2929.4,3408.75,3534.6,3135.3,3104.95,47.095,135.79,108.0,166.79,86.505,73.33999999999999,27.810000000000002,118.68499999999999,155.025,47.19499999999999,139.98999999999998,110.125,189.27999999999997,55.44500000000001,30.885,33.995,82.41499999999999,83.47,443.15,419.2,391.45,370.4,3853.5,4051.7,4474.5,2553.1
172,0.05,44.209999999999994,111.075,88.80999999999999,114.91499999999999,203.46500000000003,165.10999999999999,58.96999999999999,93.425,96.11500000000001,45.81000000000001,138.05,77.67499999999998,101.69,355.5250000000001,378.78000000000003,44.519999999999996,92.7,93.07,23.49125,61.24454999999999,61.96995,62.3107,23.374200000000002,30.9677,33.884550000000004,2.0277000000000003,2.02095,569.55,582.65,599.0,572.9,540.15,517.8,572.1,573.05,554.45,534.3,2089.0,2178.7,2762.75,3419.375,3657.55,3173.05,3045.45,46.715,135.745,107.325,166.305,86.74000000000002,73.89000000000001,27.76000000000001,130.565,154.832,46.824999999999996,139.58999999999997,108.48999999999998,188.125,56.31999999999999,28.580000000000002,33.295,82.38,83.43,443.15,419.8,391.8,371.3,3872.85,4050.95,4453.05,2544.25
